Info 0    [23:51:12.559] Starting TS Server
Info 3672 [00:11:12.638] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 175 structureChanged: false structureIsReused:: Completely Elapsed: 3.9862739890813828ms
Info 3673 [00:11:12.638] Different program with same set of files
Info 3674 [00:11:12.652] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3675 [00:11:12.658] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 176 structureChanged: false structureIsReused:: Completely Elapsed: 5.35657699406147ms
Info 3676 [00:11:12.658] Different program with same set of files
Info 3677 [00:11:12.803] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3678 [00:11:12.806] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 177 structureChanged: false structureIsReused:: Completely Elapsed: 3.087557002902031ms
Info 3679 [00:11:12.806] Different program with same set of files
Info 3680 [00:11:12.843] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3681 [00:11:12.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 178 structureChanged: false structureIsReused:: Completely Elapsed: 3.450192004442215ms
Info 3682 [00:11:12.846] Different program with same set of files
Info 3683 [00:11:12.907] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3684 [00:11:12.912] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 179 structureChanged: false structureIsReused:: Completely Elapsed: 4.536118999123573ms
Info 3685 [00:11:12.912] Different program with same set of files
Info 3686 [00:11:13.035] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3687 [00:11:13.039] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 180 structureChanged: false structureIsReused:: Completely Elapsed: 3.8730230033397675ms
Info 3688 [00:11:13.039] Different program with same set of files
Info 3689 [00:11:20.634] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3690 [00:11:20.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 181 structureChanged: false structureIsReused:: Completely Elapsed: 7.124548003077507ms
Info 3691 [00:11:20.641] Different program with same set of files
Info 3692 [00:11:20.773] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3693 [00:11:20.781] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 182 structureChanged: false structureIsReused:: Completely Elapsed: 7.686776012182236ms
Info 3694 [00:11:20.781] Different program with same set of files
Info 3695 [00:11:20.920] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3696 [00:11:20.926] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 183 structureChanged: false structureIsReused:: Completely Elapsed: 5.173519000411034ms
Info 3697 [00:11:20.926] Different program with same set of files
Info 3698 [00:11:21.040] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3699 [00:11:21.044] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 184 structureChanged: false structureIsReused:: Completely Elapsed: 3.954025000333786ms
Info 3700 [00:11:21.044] Different program with same set of files
Info 3701 [00:11:21.174] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3702 [00:11:21.178] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 185 structureChanged: false structureIsReused:: Completely Elapsed: 4.36735999584198ms
Info 3703 [00:11:21.178] Different program with same set of files
Info 3704 [00:11:21.309] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3705 [00:11:21.313] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 186 structureChanged: false structureIsReused:: Completely Elapsed: 3.854867994785309ms
Info 3706 [00:11:21.313] Different program with same set of files
Info 3707 [00:11:23.373] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3708 [00:11:23.378] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 187 structureChanged: false structureIsReused:: Completely Elapsed: 4.363637998700142ms
Info 3709 [00:11:23.378] Different program with same set of files
Info 3710 [00:11:23.487] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3711 [00:11:23.491] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 188 structureChanged: false structureIsReused:: Completely Elapsed: 4.161231994628906ms
Info 3712 [00:11:23.491] Different program with same set of files
Info 3713 [00:11:23.637] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3714 [00:11:23.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 189 structureChanged: false structureIsReused:: Completely Elapsed: 3.590829998254776ms
Info 3715 [00:11:23.641] Different program with same set of files
Info 3716 [00:11:23.772] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3717 [00:11:23.776] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 190 structureChanged: false structureIsReused:: Completely Elapsed: 3.4585769921541214ms
Info 3718 [00:11:23.776] Different program with same set of files
Info 3719 [00:11:23.909] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3720 [00:11:23.913] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 191 structureChanged: false structureIsReused:: Completely Elapsed: 3.413220003247261ms
Info 3721 [00:11:23.913] Different program with same set of files
Info 3722 [00:11:24.588] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3723 [00:11:24.592] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 192 structureChanged: false structureIsReused:: Completely Elapsed: 3.8636830002069473ms
Info 3724 [00:11:24.592] Different program with same set of files
Info 3725 [00:11:24.867] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3726 [00:11:24.871] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 193 structureChanged: false structureIsReused:: Completely Elapsed: 3.332393005490303ms
Info 3727 [00:11:24.871] Different program with same set of files
Info 3728 [00:11:26.387] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3729 [00:11:26.391] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 194 structureChanged: false structureIsReused:: Completely Elapsed: 3.6737609952688217ms
Info 3730 [00:11:26.391] Different program with same set of files
Info 3731 [00:11:26.483] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3732 [00:11:26.488] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 195 structureChanged: false structureIsReused:: Completely Elapsed: 4.2005049884319305ms
Info 3733 [00:11:26.488] Different program with same set of files
Info 3734 [00:11:26.619] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3735 [00:11:26.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 196 structureChanged: false structureIsReused:: Completely Elapsed: 3.3371469974517822ms
Info 3736 [00:11:26.622] Different program with same set of files
Info 3737 [00:11:26.723] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3738 [00:11:26.727] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 197 structureChanged: false structureIsReused:: Completely Elapsed: 4.42850199341774ms
Info 3739 [00:11:26.727] Different program with same set of files
Info 3740 [00:11:26.819] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3741 [00:11:26.823] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 198 structureChanged: false structureIsReused:: Completely Elapsed: 3.888821005821228ms
Info 3742 [00:11:26.823] Different program with same set of files
Info 3743 [00:11:27.077] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3744 [00:11:27.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 199 structureChanged: false structureIsReused:: Completely Elapsed: 6.560667991638184ms
Info 3745 [00:11:27.083] Different program with same set of files
Info 3746 [00:11:27.161] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3747 [00:11:27.164] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 200 structureChanged: false structureIsReused:: Completely Elapsed: 3.558356001973152ms
Info 3748 [00:11:27.164] Different program with same set of files
Info 3749 [00:11:27.248] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3750 [00:11:27.251] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 201 structureChanged: false structureIsReused:: Completely Elapsed: 3.203321009874344ms
Info 3751 [00:11:27.251] Different program with same set of files
Info 3752 [00:11:27.835] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3753 [00:11:27.841] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 202 structureChanged: false structureIsReused:: Completely Elapsed: 6.148746997117996ms
Info 3754 [00:11:27.841] Different program with same set of files
Info 3755 [00:11:28.377] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3756 [00:11:28.382] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 203 structureChanged: false structureIsReused:: Completely Elapsed: 5.499922007322311ms
Info 3757 [00:11:28.382] Different program with same set of files
Info 3758 [00:11:28.450] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3759 [00:11:28.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 204 structureChanged: false structureIsReused:: Completely Elapsed: 3.501655012369156ms
Info 3760 [00:11:28.454] Different program with same set of files
Info 3761 [00:11:28.539] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3762 [00:11:28.543] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 205 structureChanged: false structureIsReused:: Completely Elapsed: 3.816312998533249ms
Info 3763 [00:11:28.543] Different program with same set of files
Info 3764 [00:11:28.667] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3765 [00:11:28.671] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 206 structureChanged: false structureIsReused:: Completely Elapsed: 4.207994997501373ms
Info 3766 [00:11:28.671] Different program with same set of files
Info 3767 [00:11:28.771] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3768 [00:11:28.775] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 207 structureChanged: false structureIsReused:: Completely Elapsed: 3.947291001677513ms
Info 3769 [00:11:28.776] Different program with same set of files
Info 3770 [00:11:28.848] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3771 [00:11:28.851] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 208 structureChanged: false structureIsReused:: Completely Elapsed: 3.1881000101566315ms
Info 3772 [00:11:28.851] Different program with same set of files
Info 3773 [00:11:28.922] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3774 [00:11:28.926] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 209 structureChanged: false structureIsReused:: Completely Elapsed: 3.5948249995708466ms
Info 3775 [00:11:28.926] Different program with same set of files
Info 3776 [00:11:30.156] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3777 [00:11:30.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 210 structureChanged: false structureIsReused:: Completely Elapsed: 3.106211006641388ms
Info 3778 [00:11:30.159] Different program with same set of files
Info 3779 [00:11:34.689] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3780 [00:11:34.692] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 211 structureChanged: false structureIsReused:: Completely Elapsed: 3.356140986084938ms
Info 3781 [00:11:34.692] Different program with same set of files
Info 3782 [00:11:36.603] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3783 [00:11:36.610] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 212 structureChanged: false structureIsReused:: Completely Elapsed: 6.520114988088608ms
Info 3784 [00:11:36.610] Different program with same set of files
Info 3785 [00:11:42.218] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3786 [00:11:42.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 213 structureChanged: false structureIsReused:: Completely Elapsed: 4.029683992266655ms
Info 3787 [00:11:42.223] Different program with same set of files
Info 3788 [00:11:42.274] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3789 [00:11:42.277] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 214 structureChanged: false structureIsReused:: Completely Elapsed: 3.736841008067131ms
Info 3790 [00:11:42.277] Different program with same set of files
Info 3791 [00:11:42.415] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3792 [00:11:42.418] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 215 structureChanged: false structureIsReused:: Completely Elapsed: 3.251116991043091ms
Info 3793 [00:11:42.418] Different program with same set of files
Info 3794 [00:11:42.484] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3795 [00:11:42.489] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 216 structureChanged: false structureIsReused:: Completely Elapsed: 4.970976993441582ms
Info 3796 [00:11:42.489] Different program with same set of files
Info 3797 [00:11:42.538] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3798 [00:11:42.541] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 217 structureChanged: false structureIsReused:: Completely Elapsed: 2.9088910073041916ms
Info 3799 [00:11:42.541] Different program with same set of files
Info 3800 [00:11:42.586] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3801 [00:11:42.590] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 218 structureChanged: false structureIsReused:: Completely Elapsed: 3.884645000100136ms
Info 3802 [00:11:42.590] Different program with same set of files
Info 3803 [00:11:42.650] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3804 [00:11:42.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 219 structureChanged: false structureIsReused:: Completely Elapsed: 4.998331993818283ms
Info 3805 [00:11:42.655] Different program with same set of files
Info 3806 [00:11:42.767] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3807 [00:11:42.773] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 220 structureChanged: false structureIsReused:: Completely Elapsed: 6.8475309908390045ms
Info 3808 [00:11:42.774] Different program with same set of files
Info 3809 [00:11:42.816] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3810 [00:11:42.821] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 221 structureChanged: false structureIsReused:: Completely Elapsed: 4.709300994873047ms
Info 3811 [00:11:42.821] Different program with same set of files
Info 3812 [00:11:42.866] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3813 [00:11:42.869] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 222 structureChanged: false structureIsReused:: Completely Elapsed: 3.283163011074066ms
Info 3814 [00:11:42.869] Different program with same set of files
Info 3815 [00:11:43.034] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3816 [00:11:43.040] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 223 structureChanged: false structureIsReused:: Completely Elapsed: 5.138732999563217ms
Info 3817 [00:11:43.040] Different program with same set of files
Info 3818 [00:11:43.316] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3819 [00:11:43.326] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 224 structureChanged: false structureIsReused:: Completely Elapsed: 10.191977992653847ms
Info 3820 [00:11:43.326] Different program with same set of files
Info 3821 [00:11:43.409] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3822 [00:11:43.413] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 225 structureChanged: false structureIsReused:: Completely Elapsed: 4.352680996060371ms
Info 3823 [00:11:43.413] Different program with same set of files
Info 3824 [00:11:43.566] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3825 [00:11:43.571] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 226 structureChanged: false structureIsReused:: Completely Elapsed: 4.958261996507645ms
Info 3826 [00:11:43.571] Different program with same set of files
Info 3827 [00:11:43.619] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3828 [00:11:43.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 227 structureChanged: false structureIsReused:: Completely Elapsed: 3.323042005300522ms
Info 3829 [00:11:43.622] Different program with same set of files
Info 3830 [00:11:43.890] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3831 [00:11:43.896] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 228 structureChanged: false structureIsReused:: Completely Elapsed: 5.297743991017342ms
Info 3832 [00:11:43.896] Different program with same set of files
Info 3833 [00:11:43.910] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3834 [00:11:43.913] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 229 structureChanged: false structureIsReused:: Completely Elapsed: 2.893196001648903ms
Info 3835 [00:11:43.913] Different program with same set of files
Info 3836 [00:11:43.951] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3837 [00:11:43.955] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 230 structureChanged: false structureIsReused:: Completely Elapsed: 3.6858839988708496ms
Info 3838 [00:11:43.955] Different program with same set of files
Info 3839 [00:11:44.207] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3840 [00:11:44.210] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 231 structureChanged: false structureIsReused:: Completely Elapsed: 2.9189929962158203ms
Info 3841 [00:11:44.210] Different program with same set of files
Info 3842 [00:11:46.173] Format host information updated
Info 3843 [00:12:57.293] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3844 [00:12:57.300] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 315 structureChanged: false structureIsReused:: Completely Elapsed: 6.58984500169754ms
Info 3845 [00:12:57.300] Different program with same set of files
Info 3846 [00:12:58.003] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3847 [00:12:58.008] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 316 structureChanged: false structureIsReused:: Completely Elapsed: 4.848380997776985ms
Info 3848 [00:12:58.008] Different program with same set of files
Info 3849 [00:13:04.707] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3850 [00:13:04.713] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 317 structureChanged: false structureIsReused:: Completely Elapsed: 5.513738006353378ms
Info 3851 [00:13:04.713] Different program with same set of files
Info 3852 [00:13:05.165] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3853 [00:13:05.172] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 318 structureChanged: false structureIsReused:: Completely Elapsed: 6.897688999772072ms
Info 3854 [00:13:05.172] Different program with same set of files
Info 3855 [00:13:06.657] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3856 [00:13:06.663] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 319 structureChanged: false structureIsReused:: Completely Elapsed: 5.823302000761032ms
Info 3857 [00:13:06.663] Different program with same set of files
Info 3858 [00:13:07.872] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3859 [00:13:07.876] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 320 structureChanged: false structureIsReused:: Completely Elapsed: 3.4075120091438293ms
Info 3860 [00:13:07.876] Different program with same set of files
Info 3861 [00:13:07.876] getCompletionData: Get current token: 0.007960990071296692
Info 3862 [00:13:07.876] getCompletionData: Is inside comment: 0.0018700063228607178
Info 3863 [00:13:07.876] getCompletionData: Get previous token: 0.027943000197410583
Info 3864 [00:13:07.876] getCompletionsAtPosition: isCompletionListBlocker: 0.009645998477935791
Info 3865 [00:13:07.876] Returning an empty list because completion was requested in an invalid position.
Info 3866 [00:13:07.947] getCompletionData: Get current token: 0.007073000073432922
Info 3867 [00:13:07.947] getCompletionData: Is inside comment: 0.0020850002765655518
Info 3868 [00:13:07.947] getCompletionData: Get previous token: 0.019231989979743958
Info 3869 [00:13:07.947] getCompletionsAtPosition: isCompletionListBlocker: 0.008980005979537964
Info 3870 [00:13:07.947] Returning an empty list because completion was requested in an invalid position.
Info 3871 [00:13:07.949] getCompletionData: Get current token: 0.008378997445106506
Info 3872 [00:13:07.949] getCompletionData: Is inside comment: 0.002259001135826111
Info 3873 [00:13:07.949] getCompletionData: Get previous token: 0.01966400444507599
Info 3874 [00:13:07.949] getCompletionsAtPosition: isCompletionListBlocker: 0.007275998592376709
Info 3875 [00:13:07.949] Returning an empty list because completion was requested in an invalid position.
Info 3876 [00:13:07.971] getCompletionData: Get current token: 0.008562996983528137
Info 3877 [00:13:07.971] getCompletionData: Is inside comment: 0.002186998724937439
Info 3878 [00:13:07.971] getCompletionData: Get previous token: 0.11904001235961914
Info 3879 [00:13:07.971] getCompletionsAtPosition: isCompletionListBlocker: 0.009639009833335876
Info 3880 [00:13:07.971] Returning an empty list because completion was requested in an invalid position.
Info 3881 [00:13:13.417] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3882 [00:13:13.421] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 321 structureChanged: false structureIsReused:: Completely Elapsed: 4.769738987088203ms
Info 3883 [00:13:13.421] Different program with same set of files
Info 3884 [00:13:13.422] getCompletionData: Get current token: 0.00848400592803955
Info 3885 [00:13:13.422] getCompletionData: Is inside comment: 0.0025739967823028564
Info 3886 [00:13:13.422] getCompletionData: Get previous token: 0.02913700044155121
Info 3887 [00:13:13.422] getCompletionsAtPosition: isCompletionListBlocker: 0.010373994708061218
Info 3888 [00:13:13.422] Returning an empty list because completion was requested in an invalid position.
Info 3889 [00:13:13.500] getCompletionData: Get current token: 0.007180988788604736
Info 3890 [00:13:13.500] getCompletionData: Is inside comment: 0.0017880052328109741
Info 3891 [00:13:13.501] getCompletionData: Get previous token: 0.0191819965839386
Info 3892 [00:13:13.501] getCompletionsAtPosition: isCompletionListBlocker: 0.007542997598648071
Info 3893 [00:13:13.501] Returning an empty list because completion was requested in an invalid position.
Info 3894 [00:13:13.502] getCompletionData: Get current token: 0.007512003183364868
Info 3895 [00:13:13.502] getCompletionData: Is inside comment: 0.0018530040979385376
Info 3896 [00:13:13.502] getCompletionData: Get previous token: 0.018435999751091003
Info 3897 [00:13:13.502] getCompletionsAtPosition: isCompletionListBlocker: 0.008148998022079468
Info 3898 [00:13:13.502] Returning an empty list because completion was requested in an invalid position.
Info 3899 [00:13:13.503] getCompletionData: Get current token: 0.006953999400138855
Info 3900 [00:13:13.503] getCompletionData: Is inside comment: 0.001650005578994751
Info 3901 [00:13:13.503] getCompletionData: Get previous token: 0.017484992742538452
Info 3902 [00:13:13.503] getCompletionsAtPosition: isCompletionListBlocker: 0.0048049986362457275
Info 3903 [00:13:13.503] Returning an empty list because completion was requested in an invalid position.
Info 3904 [00:13:13.724] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3905 [00:13:13.727] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 322 structureChanged: false structureIsReused:: Completely Elapsed: 3.5240239948034286ms
Info 3906 [00:13:13.727] Different program with same set of files
Info 3907 [00:13:16.410] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3908 [00:13:16.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 323 structureChanged: false structureIsReused:: Completely Elapsed: 3.216190993785858ms
Info 3909 [00:13:16.414] Different program with same set of files
Info 3910 [00:13:17.672] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3911 [00:13:17.676] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 324 structureChanged: false structureIsReused:: Completely Elapsed: 3.514825999736786ms
Info 3912 [00:13:17.676] Different program with same set of files
Info 3913 [00:13:17.676] getCompletionData: Get current token: 0.011338993906974792
Info 3914 [00:13:17.676] getCompletionData: Is inside comment: 0.002375006675720215
Info 3915 [00:13:17.676] getCompletionData: Get previous token: 0.03197398781776428
Info 3916 [00:13:17.676] getCompletionsAtPosition: isCompletionListBlocker: 0.03973400592803955
Info 3917 [00:13:17.676] Returning an empty list because completion was requested in an invalid position.
Info 3918 [00:13:17.747] getCompletionData: Get current token: 0.007157996296882629
Info 3919 [00:13:17.747] getCompletionData: Is inside comment: 0.0028859972953796387
Info 3920 [00:13:17.747] getCompletionData: Get previous token: 0.04466600716114044
Info 3921 [00:13:17.747] getCompletionsAtPosition: isCompletionListBlocker: 0.008081987500190735
Info 3922 [00:13:17.747] Returning an empty list because completion was requested in an invalid position.
Info 3923 [00:13:17.749] getCompletionData: Get current token: 0.007119998335838318
Info 3924 [00:13:17.749] getCompletionData: Is inside comment: 0.0020090043544769287
Info 3925 [00:13:17.749] getCompletionData: Get previous token: 0.01831899583339691
Info 3926 [00:13:17.749] getCompletionsAtPosition: isCompletionListBlocker: 0.008009999990463257
Info 3927 [00:13:17.749] Returning an empty list because completion was requested in an invalid position.
Info 3928 [00:13:17.751] getCompletionData: Get current token: 0.007261991500854492
Info 3929 [00:13:17.751] getCompletionData: Is inside comment: 0.0021930038928985596
Info 3930 [00:13:17.751] getCompletionData: Get previous token: 0.018054991960525513
Info 3931 [00:13:17.751] getCompletionsAtPosition: isCompletionListBlocker: 0.006586000323295593
Info 3932 [00:13:17.751] Returning an empty list because completion was requested in an invalid position.
Info 3933 [00:13:19.552] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3934 [00:13:19.556] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 325 structureChanged: false structureIsReused:: Completely Elapsed: 4.367131009697914ms
Info 3935 [00:13:19.556] Different program with same set of files
Info 3936 [00:13:19.557] getCompletionData: Get current token: 0.008673995733261108
Info 3937 [00:13:19.557] getCompletionData: Is inside comment: 0.0019119977951049805
Info 3938 [00:13:19.557] getCompletionData: Get previous token: 0.02452699840068817
Info 3939 [00:13:19.557] getCompletionsAtPosition: isCompletionListBlocker: 0.009905010461807251
Info 3940 [00:13:19.557] Returning an empty list because completion was requested in an invalid position.
Info 3941 [00:13:19.633] getCompletionData: Get current token: 0.007316991686820984
Info 3942 [00:13:19.633] getCompletionData: Is inside comment: 0.00209200382232666
Info 3943 [00:13:19.633] getCompletionData: Get previous token: 0.0207660049200058
Info 3944 [00:13:19.633] getCompletionsAtPosition: isCompletionListBlocker: 0.008625999093055725
Info 3945 [00:13:19.633] Returning an empty list because completion was requested in an invalid position.
Info 3946 [00:13:19.635] getCompletionData: Get current token: 0.0071309953927993774
Info 3947 [00:13:19.635] getCompletionData: Is inside comment: 0.0017189979553222656
Info 3948 [00:13:19.635] getCompletionData: Get previous token: 0.018160998821258545
Info 3949 [00:13:19.635] getCompletionsAtPosition: isCompletionListBlocker: 0.006489992141723633
Info 3950 [00:13:19.635] Returning an empty list because completion was requested in an invalid position.
Info 3951 [00:13:19.636] getCompletionData: Get current token: 0.02250899374485016
Info 3952 [00:13:19.636] getCompletionData: Is inside comment: 0.005199000239372253
Info 3953 [00:13:19.636] getCompletionData: Get previous token: 0.05406199395656586
Info 3954 [00:13:19.636] getCompletionsAtPosition: isCompletionListBlocker: 0.009244993329048157
Info 3955 [00:13:19.636] Returning an empty list because completion was requested in an invalid position.
Info 3956 [00:13:32.100] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3957 [00:13:32.108] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 326 structureChanged: false structureIsReused:: Completely Elapsed: 8.251347005367279ms
Info 3958 [00:13:32.108] Different program with same set of files
Info 3959 [00:13:33.016] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3960 [00:13:33.022] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 327 structureChanged: false structureIsReused:: Completely Elapsed: 5.942901998758316ms
Info 3961 [00:13:33.022] Different program with same set of files
Info 3962 [00:13:33.022] getCompletionData: Get current token: 0.008786007761955261
Info 3963 [00:13:33.022] getCompletionData: Is inside comment: 0.001744002103805542
